# started on Mon May  4 06:00:00 2026

0.95,msec,task-clock:u,1.28%,966464,100.00,0.690,CPUs utilized
1419508,ns,duration_time,3.35%,1338713,100.00,,
1275823,ns,user_time,6.44%,1109200,100.00,,
108000,ns,system_time,61.86%,240000,100.00,,
73240,,l2d_cache:u,0.24%,966464,100.00,77.153,M/sec
39078,,l2d_cache_rd:u,0.22%,966464,100.00,41.166,M/sec
34162,,l2d_cache_wr:u,0.28%,966464,100.00,35.987,M/sec
8387,,l2d_cache_refill:u,1.08%,966464,100.00,8.835,M/sec
