# started on Mon May  4 06:00:09 2026

243.56,msec,task-clock:u,2.07%,242443442,100.00,3.846,CPUs utilized
63393607,ns,duration_time,1.84%,63156335,100.00,,
243578443,ns,user_time,1.69%,236770800,100.00,,
6302120,ns,system_time,25.12%,7275600,100.00,,
572451274,,cycles:u,2.13%,242443442,100.00,2.350,GHz
551559253,,instructions:u,1.75%,242443442,100.00,0.96,insn per cycle
551559253,,inst_retired:u,1.75%,242443442,100.00,2.265,G/sec
551747982,,inst_spec:u,1.75%,242443442,100.00,2.265,G/sec
727280,,stall_frontend:u,2.99%,242443442,100.00,2.986,M/sec
403932418,,stall_backend:u,3.36%,242443442,100.00,1.658,G/sec
