# started on Mon May  4 06:00:10 2026

257.06,msec,task-clock:u,1.39%,268770258,100.00,3.855,CPUs utilized
66750569,ns,duration_time,1.24%,69671469,100.00,,
255276523,ns,user_time,0.57%,255132200,100.00,,
2023996,ns,system_time,26.16%,2395400,100.00,,
142257058,,l1d_cache:u,0.79%,268770258,100.00,553.411,M/sec
138141154,,l1d_cache_rd:u,0.80%,268770258,100.00,537.399,M/sec
4115903,,l1d_cache_wr:u,0.74%,268770258,100.00,16.012,M/sec
4603347,,l1d_cache_refill:u,3.07%,268770258,100.00,17.908,M/sec
136778087,,l1i_cache:u,1.60%,268770258,100.00,532.097,M/sec
8536,,l1i_cache_refill:u,2.93%,268770258,100.00,33.207,K/sec
