# started on Mon May  4 06:00:11 2026

251.31,msec,task-clock:u,2.20%,269817666,100.00,3.821,CPUs utilized
65844413,ns,duration_time,2.42%,71624730,100.00,,
247220676,ns,user_time,0.56%,250235800,100.00,,
699480,ns,system_time,61.86%,1554400,100.00,,
145980625,,l1d_tlb:u,1.40%,269817666,100.00,580.871,M/sec
55251,,l1d_tlb_refill:u,0.37%,269817666,100.00,219.849,K/sec
81382794,,l1i_tlb:u,3.89%,269817666,100.00,323.830,M/sec
182,,l1i_tlb_refill:u,4.85%,269817666,100.00,724.196,/sec
109989,,l2d_tlb:u,0.90%,269817666,100.00,437.657,K/sec
1706,,l2d_tlb_refill:u,5.28%,269817666,100.00,6.788,K/sec
