# started on Mon May  4 06:00:02 2026

3.40,msec,task-clock:u,25.95%,1638167,100.00,1.960,CPUs utilized
1789347,ns,duration_time,21.10%,1064215,100.00,,
4534566,ns,user_time,7.01%,3883000,100.00,,
37165,,l2d_cache:u,5.45%,1638167,100.00,10.917,M/sec
26266,,l2d_cache_rd:u,2.52%,1638167,100.00,7.715,M/sec
10898,,l2d_cache_wr:u,24.17%,1638167,100.00,3.201,M/sec
3419,,l2d_cache_refill:u,2.63%,1638167,100.00,1.004,M/sec
