# started on Mon May  4 06:00:02 2026

2.78,msec,task-clock:u,27.02%,1609740,100.00,1.919,CPUs utilized
1503449,ns,duration_time,19.54%,1042197,100.00,,
1976503,ns,user_time,27.94%,2422600,100.00,,
1084876,ns,system_time,27.04%,834800,100.00,,
86922,,branches:u,23.02%,1609740,100.00,31.288,M/sec
1039,,branch-misses:u,7.78%,1609740,100.00,1.20,of all branches
88343,,br_pred:u,22.66%,1609740,100.00,31.799,M/sec
1039,,br_mis_pred:u,7.78%,1609740,100.00,373.989,K/sec
86922,,br_retired:u,23.02%,1609740,100.00,31.288,M/sec
870,,br_mis_pred_retired:u,8.47%,1609740,100.00,313.157,K/sec
