# started on Mon May  4 06:00:02 2026

1.93,msec,task-clock:u,6.69%,1670760,100.00,1.796,CPUs utilized
1128844,ns,duration_time,2.91%,1116733,100.00,,
1279076,ns,user_time,27.56%,1900800,100.00,,
1098740,ns,system_time,31.77%,481200,100.00,,
420808,,l1d_tlb:u,1.31%,1670760,100.00,218.138,M/sec
163,,l1d_tlb_refill:u,3.72%,1670760,100.00,84.496,K/sec
213016,,l1i_tlb:u,1.97%,1670760,100.00,110.423,M/sec
106,,l1i_tlb_refill:u,5.77%,1670760,100.00,54.948,K/sec
16827,,l2d_tlb:u,3.71%,1670760,100.00,8.723,M/sec
151,,l2d_tlb_refill:u,5.80%,1670760,100.00,78.275,K/sec
