
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000589                       # Number of seconds simulated (Second)
simTicks                                    588621354                       # Number of ticks simulated (Tick)
finalTick                                   588621354                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      3.84                       # Real time elapsed on the host (Second)
hostTickRate                                153326061                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8773900                       # Number of bytes of host memory used (Byte)
simInsts                                      2241499                       # Number of instructions simulated (Count)
simOps                                        2744411                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   583864                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     714861                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           417                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                         1411564                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.629698                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.588063                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                        2833441                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     149                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                       2876108                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   402                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined               89178                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            53422                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 65                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples            1124869                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.556838                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.027988                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.mispredictDueToPredictor_0::CallIndirect            0      0.00%      0.00% # Number of committed branches that were mispredicted by the predictor. (Count)
system.cpu0.branchPred.mispredictDueToPredictor_0::DirectCond         2703    100.00%    100.00% # Number of committed branches that were mispredicted by the predictor. (Count)
system.cpu0.branchPred.mispredictDueToPredictor_0::DirectUncond            0      0.00%    100.00% # Number of committed branches that were mispredicted by the predictor. (Count)
system.cpu0.branchPred.mispredictDueToPredictor_0::IndirectCond            0      0.00%    100.00% # Number of committed branches that were mispredicted by the predictor. (Count)
system.cpu0.branchPred.mispredictDueToPredictor_0::IndirectUncond            0      0.00%    100.00% # Number of committed branches that were mispredicted by the predictor. (Count)
system.cpu0.branchPred.mispredictDueToPredictor_0::total         2703                       # Number of committed branches that were mispredicted by the predictor. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::Return            3      0.11%      0.11% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::CallDirect          493     18.44%     18.55% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::CallIndirect          743     27.79%     46.34% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::DirectCond          499     18.66%     65.00% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::DirectUncond          639     23.90%     88.89% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::IndirectCond            0      0.00%     88.89% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::IndirectUncond          297     11.11%    100.00% # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.mispredictDueToBTBMiss_0::total         2674                       # Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget       101426     40.48%     40.48% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB       124223     49.58%     90.07% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS        21776      8.69%     98.76% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect         3106      1.24%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total       250531                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch         3673     62.08%     62.08% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return         1896     32.04%     94.12% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect           16      0.27%     94.39% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect          332      5.61%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total         5917                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted           180693                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken        84431                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect             5377                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss          1679                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.BTBLookups              250531                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates                2951                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits                 146574                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.585053                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted           2029                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups           5371                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits              3106                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses            2265                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return        21776      8.69%      8.69% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect        20468      8.17%     16.86% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect         3699      1.48%     18.34% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond       180693     72.12%     90.46% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond        22223      8.87%     99.33% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.33% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond         1672      0.67%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total       250531                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return        21776     20.95%     20.95% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect          975      0.94%     21.89% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect         3699      3.56%     25.44% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond        74920     72.07%     97.51% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          915      0.88%     98.39% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     98.39% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond         1672      1.61%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total       103957                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect          704     23.86%     23.86% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%     23.86% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond         1478     50.08%     73.94% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond          769     26.06%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total         2951                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect          704     23.86%     23.86% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%     23.86% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond         1478     50.08%     73.94% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond          769     26.06%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::total         2951                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED    588621354                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.branchPred.indirectBranchPred.lookups         5371                       # Number of lookups (Count)
system.cpu0.branchPred.indirectBranchPred.hits         3106                       # Number of hits of a tag (Count)
system.cpu0.branchPred.indirectBranchPred.misses         2265                       # Number of misses (Count)
system.cpu0.branchPred.indirectBranchPred.targetRecords         1054                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu0.branchPred.indirectBranchPred.indirectRecords         6425                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu0.branchPred.indirectBranchPred.speculativeOverflows            1                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu0.branchPred.ras.pushes               25561                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu0.branchPred.ras.pops                 25556                       # Number of times a PC was poped from the RAS (Count)
system.cpu0.branchPred.ras.squashes              5174                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu0.branchPred.ras.used                 20382                       # Number of times the RAS is the provider (Count)
system.cpu0.branchPred.ras.correct              20379                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu0.branchPred.ras.incorrect                3                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu0.commit.status::running            1123580     99.89%     99.89% # Number of cycles commit is running (Cycle)
system.cpu0.commit.status::idle                     1      0.00%     99.89% # Number of cycles commit is idle (Cycle)
system.cpu0.commit.status::trapPending           1288      0.11%    100.00% # Number of cycles commit is processing a trap (Cycle)
system.cpu0.commit.commitSquashedInsts          90225                       # The number of squashed insts skipped by commit (Count)
system.cpu0.commit.commitNonSpecStalls             84                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu0.commit.branchMispredicts             4444                       # The number of times a branch was mispredicted (Count)
system.cpu0.commit.numCommittedDist::samples      1120216                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::mean     2.450032                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::stdev     1.848011                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::0         359404     32.08%     32.08% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::1          66629      5.95%     38.03% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::2          33992      3.03%     41.07% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::3          30812      2.75%     43.82% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::4         629379     56.18%    100.00% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::max_value            4                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::total      1120216                       # Number of insts commited each cycle (Count)
system.cpu0.commit.amos                             0                       # Number of atomic instructions committed (Count)
system.cpu0.commit.membars                         30                       # Number of memory barriers committed (Count)
system.cpu0.commit.committedInstType_0::No_OpClass           32      0.00%      0.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IntAlu      1033261     37.65%     37.65% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IntMult          837      0.03%     37.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IntDiv          480      0.02%     37.70% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatAdd         1701      0.06%     37.76% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatCmp          687      0.03%     37.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatCvt          522      0.02%     37.80% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMult         1618      0.06%     37.86% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMultAcc         3630      0.13%     37.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatDiv          256      0.01%     38.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMisc        17200      0.63%     38.63% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatSqrt            0      0.00%     38.63% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAdd         6418      0.23%     38.86% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAddAcc            0      0.00%     38.86% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAlu        60027      2.19%     41.05% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdCmp           18      0.00%     41.05% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdCvt            2      0.00%     41.05% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMisc        72253      2.63%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMult            0      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMultAcc            0      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMatMultAcc            0      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShift            7      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShiftAcc            0      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdDiv            0      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSqrt            0      0.00%     43.68% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAdd       277120     10.10%     53.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAlu         6400      0.23%     54.01% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCmp            0      0.00%     54.01% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCvt            0      0.00%     54.01% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatDiv            0      0.00%     54.01% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMisc            0      0.00%     54.01% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMult       116480      4.24%     58.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMultAcc        25620      0.93%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMatMultAcc            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAdd            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAlu            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceCmp            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAes            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAesMix            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma2            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma3            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha3            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSm4e            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdCrc            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdPredAlu            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdDotProd            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::Matrix            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MatrixMov            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MatrixOP            0      0.00%     59.19% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemRead       561332     20.45%     79.64% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemWrite       552624     20.14%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemRead            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemWrite            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::InstPrefetch            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideMaskLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideMaskStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStridedLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStridedStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdIndexedLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdIndexedStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdWholeRegisterLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdWholeRegisterStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStrideSegmentedLoad            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStrideSegmentedStore            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdExt            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatExt            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdConfig            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16Add            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16Cmp            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16Cvt            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16DotProd            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16MatMultAcc            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16Mult            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdBf16MultAcc            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::Bf16Cvt            0      0.00%     99.78% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::System         6040      0.22%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::total      2744565                       # Class of committed instruction (Count)
system.cpu0.commit.commitEligibleSamples       629379                       # number cycles where commit BW limit reached (Cycle)
system.cpu0.commitStats0.numInsts             2241653                       # Number of instructions committed (thread level) (Count)
system.cpu0.commitStats0.numOps               2744565                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu0.commitStats0.numInstsNotNOP       2241499                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu0.commitStats0.numOpsNotNOP         2744411                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu0.commitStats0.numUserInsts         2241653                       # Numbrer of instructions committed in user mode (Count)
system.cpu0.commitStats0.numUserOps           2744565                       # Number of ops committed in user mode (Count)
system.cpu0.commitStats0.ratioUserInsts             1                       # Ratio of instructions committed in user mode (Ratio)
system.cpu0.commitStats0.ratioUserOps               1                       # Ratio of ops committed in user mode (Ratio)
system.cpu0.commitStats0.cpi                 0.629698                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu0.commitStats0.ipc                 1.588063                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu0.commitStats0.numMemRefs           1113956                       # Number of memory references committed (Count)
system.cpu0.commitStats0.numFpInsts                 0                       # Number of float instructions (Count)
system.cpu0.commitStats0.numIntInsts          2067623                       # Number of integer instructions (Count)
system.cpu0.commitStats0.numLoadInsts          561332                       # Number of load instructions (Count)
system.cpu0.commitStats0.numStoreInsts         552624                       # Number of store instructions (Count)
system.cpu0.commitStats0.numVecInsts          1244108                       # Number of vector instructions (Count)
system.cpu0.commitStats0.committedInstType::No_OpClass           32      0.00%      0.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntAlu      1033261     37.65%     37.65% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntMult          837      0.03%     37.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntDiv          480      0.02%     37.70% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatAdd         1701      0.06%     37.76% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatCmp          687      0.03%     37.78% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatCvt          522      0.02%     37.80% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMult         1618      0.06%     37.86% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMultAcc         3630      0.13%     37.99% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatDiv          256      0.01%     38.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMisc        17200      0.63%     38.63% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatSqrt            0      0.00%     38.63% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAdd         6418      0.23%     38.86% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAddAcc            0      0.00%     38.86% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAlu        60027      2.19%     41.05% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdCmp           18      0.00%     41.05% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdCvt            2      0.00%     41.05% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMisc        72253      2.63%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMult            0      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMultAcc            0      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShift            7      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdDiv            0      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSqrt            0      0.00%     43.68% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatAdd       277120     10.10%     53.78% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatAlu         6400      0.23%     54.01% # Class of committed instruction. (Count)
