# started on Mon May  4 06:00:03 2026

15.17,msec,task-clock:u,0.49%,15116797,100.00,2.373,CPUs utilized
6453462,ns,duration_time,1.11%,6380571,100.00,,
13069760,ns,user_time,5.53%,13631800,100.00,,
2566353,ns,system_time,26.60%,2077600,100.00,,
897974,,branches:u,8.42%,15116797,100.00,59.195,M/sec
3166,,branch-misses:u,1.89%,15116797,100.00,0.35,of all branches
901028,,br_pred:u,8.39%,15116797,100.00,59.396,M/sec
3166,,br_mis_pred:u,1.89%,15116797,100.00,208.704,K/sec
897974,,br_retired:u,8.42%,15116797,100.00,59.195,M/sec
2930,,br_mis_pred_retired:u,1.72%,15116797,100.00,193.146,K/sec
