# started on Mon May  4 06:00:03 2026

15.21,msec,task-clock:u,1.04%,15237409,100.00,2.346,CPUs utilized
6540362,ns,duration_time,2.21%,6400700,100.00,,
14322110,ns,user_time,2.81%,14682800,100.00,,
1351093,ns,system_time,31.92%,1052800,100.00,,
5801489,,l2d_cache:u,0.08%,15237409,100.00,381.408,M/sec
2930277,,l2d_cache_rd:u,0.08%,15237409,100.00,192.646,M/sec
2871212,,l2d_cache_wr:u,0.08%,15237409,100.00,188.763,M/sec
40044,,l2d_cache_refill:u,1.59%,15237409,100.00,2.633,M/sec
