# started on Mon May  4 06:00:03 2026

15.31,msec,task-clock:u,1.29%,15012852,100.00,2.290,CPUs utilized
6749649,ns,duration_time,2.83%,6420570,100.00,,
13379046,ns,user_time,6.26%,14828400,100.00,,
2349093,ns,system_time,31.77%,1028800,100.00,,
34939999,,cycles:u,1.33%,15012852,100.00,2.283,GHz
63578782,,instructions:u,2.45%,15012852,100.00,1.82,insn per cycle
63578782,,inst_retired:u,2.45%,15012852,100.00,4.153,G/sec
63651973,,inst_spec:u,2.45%,15012852,100.00,4.158,G/sec
131283,,stall_frontend:u,4.05%,15012852,100.00,8.576,M/sec
14997264,,stall_backend:u,2.18%,15012852,100.00,979.739,M/sec
