# started on Mon May  4 05:59:59 2026

1.17,msec,task-clock:u,5.23%,1348112,100.00,0.998,CPUs utilized
1218709,ns,duration_time,3.64%,1287323,100.00,,
1364463,ns,user_time,7.86%,1310400,100.00,,
244400,ns,system_time,43.03%,312000,100.00,,
1119632,,l1d_tlb:u,7.25%,1348112,100.00,960.844,M/sec
311,,l1d_tlb_refill:u,1.13%,1348112,100.00,266.893,K/sec
937836,,l1i_tlb:u,8.68%,1348112,100.00,804.831,M/sec
189,,l1i_tlb_refill:u,1.33%,1348112,100.00,162.196,K/sec
955,,l2d_tlb:u,3.44%,1348112,100.00,819.560,K/sec
219,,l2d_tlb_refill:u,1.86%,1348112,100.00,187.941,K/sec
