# started on Mon May  4 05:59:59 2026

0.99,msec,task-clock:u,3.41%,958166,100.00,0.850,CPUs utilized
1225031,ns,duration_time,6.20%,1386897,100.00,,
1505886,ns,user_time,3.34%,1349600,100.00,,
18120,ns,system_time,100.00%,90600,100.00,,
941045,,mem_access:u,1.22%,854130,89.00,946.758,M/sec
709782,,mem_access_rd:u,1.48%,958166,100.00,714.091,M/sec
225045,,mem_access_wr:u,0.06%,958166,100.00,226.411,M/sec
712593,,ld_spec:u,1.52%,958166,100.00,716.919,M/sec
217262,,st_spec:u,0.13%,958166,100.00,218.581,M/sec
271823,,ase_spec:u,0.13%,958166,100.00,273.473,M/sec
62,,vfp_spec:u,100.97%,104036,10.00,62.376,K/sec
