# started on Mon May  4 05:59:59 2026

1.06,msec,task-clock:u,5.03%,1009611,100.00,0.931,CPUs utilized
1188961,ns,duration_time,6.60%,1405286,100.00,,
1292900,ns,user_time,8.31%,1192000,100.00,,
255053,ns,system_time,43.03%,325600,100.00,,
1006960,,l1d_cache:u,6.67%,1009611,100.00,952.439,M/sec
782295,,l1d_cache_rd:u,8.58%,1009611,100.00,739.938,M/sec
224664,,l1d_cache_wr:u,0.05%,1009611,100.00,212.500,M/sec
13533,,l1d_cache_refill:u,0.29%,1009611,100.00,12.800,M/sec
1097473,,l1i_cache:u,9.20%,1009611,100.00,1.038,G/sec
7547,,l1i_cache_refill:u,0.16%,1009611,100.00,7.138,M/sec
