# started on Mon May  4 05:59:57 2026

1.04,msec,task-clock:u,6.54%,1224370,100.00,0.914,CPUs utilized
1187786,ns,duration_time,6.75%,1451821,100.00,,
1151543,ns,user_time,10.02%,887800,100.00,,
287950,ns,system_time,42.85%,598000,100.00,,
1820466,,cycles:u,8.96%,1224370,100.00,1.749,GHz
4341052,,instructions:u,12.32%,1224370,100.00,2.38,insn per cycle
4341052,,inst_retired:u,12.32%,1224370,100.00,4.170,G/sec
4464402,,inst_spec:u,11.99%,1224370,100.00,4.288,G/sec
219594,,stall_frontend:u,7.76%,1224370,100.00,210.942,M/sec
352282,,stall_backend:u,10.93%,1224370,100.00,338.401,M/sec
