# started on Mon May  4 06:00:04 2026

13.81,msec,task-clock:u,1.11%,14041220,100.00,2.783,CPUs utilized
5025128,ns,duration_time,1.44%,4810618,100.00,,
12422810,ns,user_time,4.75%,11534800,100.00,,
1859883,ns,system_time,32.85%,2799000,100.00,,
1203191,,branches:u,1.45%,14041220,100.00,87.141,M/sec
2643,,branch-misses:u,2.04%,14041220,100.00,0.22,of all branches
1207831,,br_pred:u,1.45%,14041220,100.00,87.477,M/sec
2643,,br_mis_pred:u,2.04%,14041220,100.00,191.419,K/sec
1203191,,br_retired:u,1.45%,14041220,100.00,87.141,M/sec
2348,,br_mis_pred_retired:u,2.00%,14041220,100.00,170.053,K/sec
