# started on Mon May  4 06:00:04 2026

14.18,msec,task-clock:u,5.65%,17288575,100.00,2.759,CPUs utilized
5196934,ns,duration_time,6.31%,6506664,100.00,,
10196080,ns,user_time,10.96%,10987400,100.00,,
3781222,ns,system_time,29.96%,3697199,100.00,,
6242458,,l2d_cache:u,0.03%,17288575,100.00,440.256,M/sec
3086491,,l2d_cache_rd:u,0.03%,17288575,100.00,217.678,M/sec
3155966,,l2d_cache_wr:u,0.03%,17288575,100.00,222.578,M/sec
110607,,l2d_cache_refill:u,0.69%,17288575,100.00,7.801,M/sec
