# started on Mon May  4 06:00:04 2026

14.35,msec,task-clock:u,1.53%,14172557,100.00,2.775,CPUs utilized
5241675,ns,duration_time,3.49%,4936340,100.00,,
12496460,ns,user_time,5.83%,13185800,100.00,,
2227096,ns,system_time,31.92%,1735400,100.00,,
21128543,,l1d_cache:u,1.65%,14172557,100.00,1.472,G/sec
20179352,,l1d_cache_rd:u,1.71%,14172557,100.00,1.406,G/sec
949191,,l1d_cache_wr:u,0.45%,14172557,100.00,66.124,M/sec
246712,,l1d_cache_refill:u,0.26%,14172557,100.00,17.187,M/sec
18773130,,l1i_cache:u,4.14%,14172557,100.00,1.308,G/sec
4999,,l1i_cache_refill:u,3.98%,14172557,100.00,348.251,K/sec
