# started on Mon May  4 06:00:04 2026

13.51,msec,task-clock:u,1.37%,13701964,100.00,2.805,CPUs utilized
4878948,ns,duration_time,0.80%,4842582,100.00,,
12307380,ns,user_time,4.92%,13357400,100.00,,
1528006,ns,system_time,31.77%,669200,100.00,,
30482928,,cycles:u,1.38%,13701964,100.00,2.257,GHz
69978547,,instructions:u,0.56%,13701964,100.00,2.30,insn per cycle
69978547,,inst_retired:u,0.56%,13701964,100.00,5.181,G/sec
70070152,,inst_spec:u,0.56%,13701964,100.00,5.187,G/sec
143176,,stall_frontend:u,1.24%,13701964,100.00,10.599,M/sec
8867970,,stall_backend:u,4.30%,13701964,100.00,656.501,M/sec
