# started on Mon May  4 06:00:00 2026

1.26,msec,task-clock:u,4.54%,1203351,100.00,1.033,CPUs utilized
1275612,ns,duration_time,3.51%,1212769,100.00,,
1728463,ns,user_time,1.04%,1722400,100.00,,
1351201,,l1d_tlb:u,5.47%,1203351,100.00,1.071,G/sec
350,,l1d_tlb_refill:u,1.56%,1203351,100.00,277.472,K/sec
926626,,l1i_tlb:u,8.16%,1203351,100.00,734.608,M/sec
190,,l1i_tlb_refill:u,1.44%,1203351,100.00,150.628,K/sec
930,,l2d_tlb:u,1.76%,1203351,100.00,737.283,K/sec
221,,l2d_tlb_refill:u,2.29%,1203351,100.00,175.204,K/sec
