# started on Mon May  4 06:00:00 2026

0.98,msec,task-clock:u,3.25%,1010906,100.00,0.762,CPUs utilized
1339394,ns,duration_time,7.73%,1309343,100.00,,
1445390,ns,user_time,1.18%,1415200,100.00,,
62129,,l2d_cache:u,0.36%,1010906,100.00,63.091,M/sec
31713,,l2d_cache_rd:u,0.35%,1010906,100.00,32.204,M/sec
30416,,l2d_cache_wr:u,0.38%,1010906,100.00,30.887,M/sec
17416,,l2d_cache_refill:u,0.32%,1010906,100.00,17.686,M/sec
