# started on Sat May  9 01:11:45 2026

7.35,msec,task-clock:u,1.40%,7752852,100.00,0.892,CPUs utilized
8307883,ns,duration_time,5.16%,10005616,100.00,,
5480690,ns,user_time,11.62%,3890200,100.00,,
2281760,ns,system_time,28.73%,3951800,100.00,,
4236395,,l1d_tlb:u,0.16%,7752852,100.00,576.194,M/sec
4268,,l1d_tlb_refill:u,10.49%,7752852,100.00,580.492,K/sec
5119640,,l1i_tlb:u,0.63%,7752852,100.00,696.324,M/sec
3777,,l1i_tlb_refill:u,1.23%,7752852,100.00,513.711,K/sec
10929,,l2d_tlb:u,4.45%,7752852,100.00,1.486,M/sec
674,,l2d_tlb_refill:u,5.99%,7752852,100.00,91.671,K/sec
