# started on Mon May  4 05:59:59 2026

0.92,msec,task-clock:u,5.82%,959667,100.00,0.805,CPUs utilized
1195794,ns,duration_time,7.40%,1237065,100.00,,
1487260,ns,user_time,3.78%,1380800,100.00,,
871898,,mem_access:u,4.86%,959667,100.00,949.210,M/sec
654242,,mem_access_rd:u,6.48%,959667,100.00,712.254,M/sec
217656,,mem_access_wr:u,0.09%,959667,100.00,236.956,M/sec
656781,,ld_spec:u,6.44%,959667,100.00,715.019,M/sec
210199,,st_spec:u,0.16%,959667,100.00,228.838,M/sec
274134,,ase_spec:u,0.16%,959667,100.00,298.442,M/sec
<not counted>,,vfp_spec:u,0.00%,0,0.00,,
