# started on Mon May  4 05:59:58 2026

0.69,msec,task-clock:u,3.61%,717945,100.00,0.652,CPUs utilized
1107147,ns,duration_time,4.03%,1139417,100.00,,
591643,ns,user_time,26.70%,885800,100.00,,
600516,ns,system_time,31.77%,263000,100.00,,
33536,,l2d_cache:u,0.42%,717945,100.00,48.627,M/sec
18948,,l2d_cache_rd:u,0.49%,717945,100.00,27.475,M/sec
14588,,l2d_cache_wr:u,0.38%,717945,100.00,21.153,M/sec
9574,,l2d_cache_refill:u,0.49%,717945,100.00,13.882,M/sec
