# started on Mon May  4 05:59:58 2026

0.73,msec,task-clock:u,5.09%,631222,100.00,0.765,CPUs utilized
1003110,ns,duration_time,4.73%,895382,100.00,,
1211013,ns,user_time,1.91%,1152400,100.00,,
667037,,l1d_cache:u,6.20%,631222,100.00,917.404,M/sec
501808,,l1d_cache_rd:u,8.20%,631222,100.00,690.158,M/sec
165229,,l1d_cache_wr:u,0.14%,631222,100.00,227.246,M/sec
6426,,l1d_cache_refill:u,0.28%,631222,100.00,8.838,M/sec
728224,,l1i_cache:u,8.64%,631222,100.00,1.002,G/sec
6871,,l1i_cache_refill:u,0.29%,631222,100.00,9.450,M/sec
