# started on Mon May  4 05:59:59 2026

0.55,msec,task-clock:u,2.36%,523889,100.00,0.598,CPUs utilized
979292,ns,duration_time,4.35%,869975,100.00,,
1003970,ns,user_time,1.67%,964600,100.00,,
570698,,l1d_tlb:u,0.02%,523889,100.00,1.030,G/sec
229,,l1d_tlb_refill:u,3.09%,523889,100.00,413.333,K/sec
377092,,l1i_tlb:u,0.15%,523889,100.00,680.631,M/sec
120,,l1i_tlb_refill:u,0.33%,523889,100.00,216.594,K/sec
660,,l2d_tlb:u,3.33%,523889,100.00,1.191,M/sec
138,,l2d_tlb_refill:u,0.84%,523889,100.00,249.083,K/sec
