# started on Mon May  4 05:59:59 2026

0.54,msec,task-clock:u,3.70%,505574,100.00,0.601,CPUs utilized
939230,ns,duration_time,4.92%,842790,100.00,,
369016,ns,user_time,26.59%,554000,100.00,,
646040,ns,system_time,19.95%,391200,100.00,,
27169,,l2d_cache:u,0.23%,505574,100.00,50.506,M/sec
15802,,l2d_cache_rd:u,0.27%,505574,100.00,29.375,M/sec
11367,,l2d_cache_wr:u,0.19%,505574,100.00,21.131,M/sec
7086,,l2d_cache_refill:u,0.28%,505574,100.00,13.173,M/sec
