algorithm,backend,iteration,problem_size,threads,source_path,runtime_sec,perf_duration_sec,task_clock_sec,cpus_utilized,sim_seconds,host_seconds,host_tick_rate,host_memory_bytes,clock_ghz,cycles,cycles_sum,cycles_max,instructions,instructions_not_nop,ops,ipc,ipc_wall,cpi,core_ipc_mean,core_ipc_min,core_ipc_max,user_time_sec,system_time_sec,branches,branch_misses,branch_miss_rate,branch_predicted,branch_mispredicted,btb_lookups,btb_hits,btb_misses,btb_hit_rate,l1d_accesses,l1d_reads,l1d_writes,l1d_misses,l1d_read_misses,l1d_write_misses,l1d_miss_rate,l1i_accesses,l1i_misses,l1i_miss_rate,l2d_accesses,l2d_reads,l2d_writes,l2d_misses,l2d_miss_rate,l2_accesses_total,l2_misses_total,l2_miss_rate_total,l1d_tlb_accesses,l1d_tlb_misses,l1d_tlb_miss_rate,l1i_tlb_accesses,l1i_tlb_misses,l1i_tlb_miss_rate,l2d_tlb_accesses,l2d_tlb_misses,l2d_tlb_miss_rate,mem_accesses,mem_reads,mem_writes,load_insts,store_insts,vec_insts,fp_insts,int_insts,issue_rate,fu_busy,fu_busy_rate,iq_full_events,lsq_full_events,rob_full_events,sq_full_events,dcache_blocked_no_mshrs_cycles,icache_stall_cycles
FFT,hardware,none,8192,4,binaries/FFT/stats/hardware/8192/t4,0.00107,0.003664797,0.00855,2.37,,,,,2.273,19435723.0,,,53904378.0,,,2.7734691423622366,,0.3605592666332223,,,,0.004509106,0.001271356,1900420.0,4220.0,0.0022205617705559825,1912139.0,4220.0,,,,,8414096.0,7714053.0,700043.0,155585.0,,,0.018490994160275803,11903578.0,9015.0,0.0007573353154824541,360237.0,174703.0,185533.0,55313.0,0.15354613768158185,,,,2683501.0,465.0,0.0001732810980879083,1847864.0,231.0,0.0001250091998112415,1597.0,322.0,0.2016280525986224,9755647.0,9040806.0,710626.0,9057606.0,673803.0,,,,,,,,,,,,
GEMM,gem5,i1,64,1,binaries/GEMM/stats/gem5/i1/64/t1,0.000253,,,,0.000253,3.2,79056373.0,8768760.0,2.3980815347721824,2107564.0,2107564.0,606632.0,1382128.0,1234901.0,1758756.0,0.6557940826470751,2.2783631592134936,1.5248688978155425,0.59623575,0.2016,1.776733,,,61700.0,1790.0,0.02901134521880065,39208.0,1790.0,68939.0,40236.0,28703.0,0.5836464120454314,420376.0,331181.0,88982.0,22605.0,15930.0,6468.0,0.05377328867490057,117694.0,1548.0,0.013152752051931279,22784.0,,,19293.0,0.846778441011236,23985.0,20490.0,0.8542839274546592,0.0,0.0,,0.0,0.0,,0.0,0.0,,502411.0,395209.0,107202.0,395209.0,107202.0,1036638.0,0.0,888478.0,0.7753093144502373,7728.0,0.004739476008242567,92.0,2929.0,9261.0,10433.0,23553.0,29914.0
GEMM,gem5,i1,64,2,binaries/GEMM/stats/gem5/i1/64/t2,0.000253,,,,0.000253,3.23,78417838.0,8768764.0,2.3980815347721824,2109984.0,2109984.0,607123.0,1382400.0,1235045.0,1759028.0,0.6551708448974021,2.2769685879138164,1.5263194444444443,0.595817,0.201511,1.775296,,,61732.0,1790.0,0.028996306615693645,39225.0,1790.0,68962.0,40251.0,28711.0,0.5836692671326238,420410.0,331215.0,88982.0,22600.0,15924.0,6469.0,0.05375704669251445,117723.0,1548.0,0.013149511990010448,22801.0,,,19310.0,0.8468926801456077,24002.0,20507.0,0.8543871344054662,0.0,0.0,,0.0,0.0,,0.0,0.0,,502459.0,395241.0,107218.0,395241.0,107218.0,1036638.0,0.0,888590.0,0.7745035033441012,7742.0,0.004747549572708274,94.0,3142.0,9267.0,10979.0,23665.0,29955.0
GEMM,gem5,i1,64,3,binaries/GEMM/stats/gem5/i1/64/t3,0.000253,,,,0.000253,3.2,79181531.0,8767740.0,2.3980815347721824,2109984.0,2109984.0,607123.0,1382400.0,1235045.0,1759028.0,0.6551708448974021,2.2769685879138164,1.5263194444444443,0.595817,0.201511,1.775296,,,61732.0,1790.0,0.028996306615693645,39225.0,1790.0,68962.0,40251.0,28711.0,0.5836692671326238,420410.0,331215.0,88982.0,22600.0,15924.0,6469.0,0.05375704669251445,117723.0,1548.0,0.013149511990010448,22801.0,,,19310.0,0.8468926801456077,24002.0,20507.0,0.8543871344054662,0.0,0.0,,0.0,0.0,,0.0,0.0,,502459.0,395241.0,107218.0,395241.0,107218.0,1036638.0,0.0,888590.0,0.7745035033441012,7742.0,0.004747549572708274,94.0,3142.0,9267.0,10979.0,23665.0,29955.0
GEMM,gem5,i1,64,4,binaries/GEMM/stats/gem5/i1/64/t4,0.000253,,,,0.000253,3.21,78873794.0,8768764.0,2.3980815347721824,2109984.0,2109984.0,607123.0,1382400.0,1235045.0,1759028.0,0.6551708448974021,2.2769685879138164,1.5263194444444443,0.595817,0.201511,1.775296,,,61732.0,1790.0,0.028996306615693645,39225.0,1790.0,68962.0,40251.0,28711.0,0.5836692671326238,420410.0,331215.0,88982.0,22600.0,15924.0,6469.0,0.05375704669251445,117723.0,1548.0,0.013149511990010448,22801.0,,,19310.0,0.8468926801456077,24002.0,20507.0,0.8543871344054662,0.0,0.0,,0.0,0.0,,0.0,0.0,,502459.0,395241.0,107218.0,395241.0,107218.0,1036638.0,0.0,888590.0,0.7745035033441012,7742.0,0.004747549572708274,94.0,3142.0,9267.0,10979.0,23665.0,29955.0
GEMM,gem5,i1,128,1,binaries/GEMM/stats/gem5/i1/128/t1,0.001277,,,,0.001277,17.6,72589079.0,8769788.0,2.3980815347721824,8594212.0,8594212.0,3060763.0,8872476.0,8331936.0,11340859.0,1.0323780702640335,2.8987791606210607,0.9686373905097067,0.7850992499999999,0.202223,2.532367,,,230432.0,4505.0,0.019550236078322455,158969.0,4505.0,244474.0,160842.0,83632.0,0.657910452645271,2611559.0,2274571.0,336775.0,367992.0,146790.0,220995.0,0.14090893600336044,673161.0,1698.0,0.0025224277698797167,345202.0,,,70332.0,0.20374157739526422,346516.0,71641.0,0.20674658601623014,0.0,0.0,,0.0,0.0,,0.0,0.0,,3182742.0,2779703.0,403039.0,2779703.0,403039.0,7746808.0,0.0,5291804.0,1.2657071992173337,62393.0,0.0057430753200466865,380.0,8125.0,34638.0,61678.0,93629.0,34455.0
GEMM,gem5,i1,128,2,binaries/GEMM/stats/gem5/i1/128/t2,0.000696,,,,0.000696,16.6,41924943.0,8770808.0,2.3980815347721824,6353851.0,6353851.0,1668893.0,8744028.0,8278950.0,11217224.0,1.3761776912930441,5.239417985455029,0.7266503492440783,1.35813425,0.297721,2.492082,,,218172.0,3287.0,0.015066094640925507,148975.0,3287.0,230900.0,155641.0,75259.0,0.674062364660026,2600168.0,2258791.0,341164.0,352809.0,119687.0,232915.0,0.135687001762963,659958.0,1766.0,0.0026759278620760714,170868.0,,,87554.0,0.5124072383360254,172238.0,88919.0,0.5162565752040781,0.0,0.0,,0.0,0.0,,0.0,0.0,,3161895.0,2764588.0,397307.0,2764588.0,397307.0,7748418.0,0.0,5258136.0,1.7145010167849388,69005.0,0.006338599623716549,782.0,12513.0,32309.0,94177.0,175232.0,36878.0
GEMM,gem5,i1,128,3,binaries/GEMM/stats/gem5/i1/128/t3,0.000638,,,,0.000638,19.42,32870336.0,8772860.0,2.3980815347721824,5331761.0,5331761.0,1530790.0,11352106.0,10463934.0,14409734.0,2.129147574319254,7.41584802618256,0.4696715305512475,2.04587975,1.155406,2.418779,,,403318.0,8323.0,0.020636321711403904,306797.0,8323.0,418900.0,307887.0,111013.0,0.7349892575793745,3466238.0,3113777.0,352248.0,380360.0,167838.0,212315.0,0.10973279965195697,950157.0,2234.0,0.0023511903822210434,140010.0,,,51843.0,0.370280694236126,141774.0,53601.0,0.37807355368403234,0.0,0.0,,0.0,0.0,,0.0,0.0,,3857872.0,3445377.0,412495.0,3445377.0,412495.0,9234888.0,0.0,7178394.0,2.5811787137495474,201893.0,0.014694882109696331,1126.0,20571.0,26188.0,109503.0,227724.0,52219.0
GEMM,gem5,i1,128,4,binaries/GEMM/stats/gem5/i1/128/t4,0.000415,,,,0.000415,14.75,28140443.0,8771836.0,2.3980815347721824,3661089.0,3661089.0,995626.0,7937612.0,7893132.0,10536888.0,2.168101349079468,7.972483643456479,0.4612330509478165,2.1730115,2.005697,2.236023,,,121542.0,3886.0,0.03197248687696434,105350.0,3886.0,137209.0,114114.0,23095.0,0.8316801376003032,2626455.0,2199698.0,426544.0,435436.0,177473.0,257756.0,0.1657884867625754,560114.0,2054.0,0.003667110623908704,178880.0,,,36905.0,0.20631149373881932,180483.0,38503.0,0.21333311170581162,0.0,0.0,,0.0,0.0,,0.0,0.0,,3134852.0,2704779.0,430073.0,2704779.0,430073.0,7872158.0,0.0,5095856.0,2.904836511759206,89053.0,0.008380335661366421,1416.0,35315.0,6175.0,152267.0,273242.0,44256.0
GEMM,gem5,i1,256,1,binaries/GEMM/stats/gem5/i1/256/t1,0.00916,,,,0.00916,101.05,90641863.0,8771832.0,2.3980815347721824,27494345.0,27494345.0,21961897.0,60464159.0,59889379.0,78173569.0,2.1991489158952504,2.753139175545719,0.45472136642138694,0.82755325,0.202248,2.702073,,,654821.0,16212.0,0.02475791094054711,578683.0,16212.0,679839.0,577736.0,102103.0,0.8498129704238798,17877740.0,16555028.0,1322499.0,1829176.0,630035.0,1198934.0,0.10231584081656854,4237229.0,1699.0,0.00040096959593168084,2953617.0,,,259420.0,0.08783129295369034,2954932.0,260734.0,0.08823688666947327,0.0,0.0,,0.0,0.0,,0.0,0.0,,21919127.0,20530352.0,1388775.0,20530352.0,1388775.0,59816348.0,0.0,34845106.0,2.8421157878101844,333678.0,0.004272666984421075,3296.0,80490.0,90104.0,391378.0,786020.0,45724.0
GEMM,gem5,i1,256,2,binaries/GEMM/stats/gem5/i1/256/t2,0.004674,,,,0.004674,105.05,44496026.0,8772856.0,2.3980815347721824,26009422.0,26009422.0,11209131.0,60605275.0,59978925.0,78318931.0,2.3301277129495612,5.406777296116889,0.4291610259997995,1.4834215,0.299953,2.681253,,,676622.0,19564.0,0.028914223894582203,597546.0,19564.0,707609.0,600885.0,106724.0,0.8491765932881012,17895941.0,16569190.0,1326538.0,1987115.0,773557.0,1213351.0,0.11103718994156273,4255650.0,1880.0,0.00044176565272050096,3028553.0,,,307293.0,0.10146528721802128,3030004.0,308743.0,0.10189524502277884,0.0,0.0,,0.0,0.0,,0.0,0.0,,21940524.0,20544174.0,1396350.0,20544174.0,1396350.0,59817618.0,0.0,34922609.0,3.0131505805857586,387936.0,0.004953777209151514,2997.0,50116.0,90783.0,389782.0,1173447.0,51416.0
GEMM,gem5,i1,256,3,binaries/GEMM/stats/gem5/i1/256/t3,0.003605,,,,0.003605,119.72,30109293.0,8774908.0,2.3980815347721824,26663652.0,26663652.0,8644420.0,68501554.0,67609760.0,88405834.0,2.5690987116093473,7.924366701294014,0.3892415637753269,2.25822375,1.171917,2.638603,,,1104159.0,18769.0,0.01699845764966821,957441.0,18769.0,1127255.0,962936.0,164319.0,0.8542308528238952,20857495.0,19466002.0,1391280.0,3864496.0,2668560.0,1195729.0,0.185280926592575,4620199.0,2214.0,0.0004792001383490192,3022468.0,,,278777.0,0.09223488883918705,3024210.0,280518.0,0.09275744739948615,0.0,0.0,,0.0,0.0,,0.0,0.0,,24332088.0,22893569.0,1438519.0,22893569.0,1438519.0,65757568.0,0.0,41273366.0,3.3276944958627572,580819.0,0.006549668322813254,8967.0,71546.0,103594.0,598458.0,1410712.0,64529.0
GEMM,gem5,i1,256,4,binaries/GEMM/stats/gem5/i1/256/t4,0.00249,,,,0.00249,110.08,22615570.0,8776952.0,2.3980815347721824,23559048.0,23559048.0,5969716.0,60060724.0,59740573.0,78272110.0,2.5493697368416584,10.060901389613845,0.39225381299099893,2.54956975,2.504532,2.573748,,,597928.0,20027.0,0.03349399927750498,583042.0,20027.0,630646.0,586849.0,43797.0,0.9305521639715466,18296920.0,16636956.0,1659751.0,2333441.0,901030.0,1432204.0,0.127531901544085,4130719.0,2073.0,0.0005018496779858421,2953393.0,,,259140.0,0.08774314830434013,2955002.0,260747.0,0.08823919577719407,0.0,0.0,,0.0,0.0,,0.0,0.0,,22274806.0,20610546.0,1664260.0,20610546.0,1664260.0,60311358.0,0.0,35288848.0,3.3448092214931604,461557.0,0.005861823144003868,6615.0,116474.0,55610.0,678104.0,1527266.0,57508.0
