# started on Mon May  4 06:00:00 2026

7.50,msec,task-clock:u,80.08%,1352149,100.00,2.262,CPUs utilized
3368946,ns,duration_time,63.14%,1099825,100.00,,
9425923,ns,user_time,25.92%,7623200,100.00,,
279023,ns,system_time,43.03%,356200,100.00,,
79328,,l2d_cache:u,1.95%,1352149,100.00,10.577,M/sec
40057,,l2d_cache_rd:u,3.62%,1352149,100.00,5.341,M/sec
39270,,l2d_cache_wr:u,0.28%,1352149,100.00,5.236,M/sec
24629,,l2d_cache_refill:u,0.76%,1352149,100.00,3.284,M/sec
