# started on Mon May  4 06:00:00 2026

1.53,msec,task-clock:u,5.77%,1866371,100.00,1.220,CPUs utilized
1308861,ns,duration_time,4.05%,1409582,100.00,,
756686,ns,user_time,27.66%,1226600,100.00,,
1254660,ns,system_time,18.74%,784800,100.00,,
1399128,,branches:u,11.58%,1866371,100.00,915.993,M/sec
3624,,branch-misses:u,3.56%,1866371,100.00,0.26,of all branches
1408682,,br_pred:u,11.51%,1866371,100.00,922.248,M/sec
3624,,br_mis_pred:u,3.56%,1866371,100.00,2.373,M/sec
1399128,,br_retired:u,11.58%,1866371,100.00,915.993,M/sec
3366,,br_mis_pred_retired:u,3.68%,1866371,100.00,2.204,M/sec
