# started on Mon May  4 06:00:03 2026

3.03,msec,task-clock:u,15.47%,4901385,100.00,2.079,CPUs utilized
1515364,ns,duration_time,12.35%,2246541,100.00,,
2963303,ns,user_time,4.46%,2447600,100.00,,
212800,ns,system_time,100.00%,1064000,100.00,,
2636085,,l1d_cache:u,5.52%,4901385,100.00,869.819,M/sec
2362483,,l1d_cache_rd:u,5.81%,4901385,100.00,779.540,M/sec
273601,,l1d_cache_wr:u,2.98%,4901385,100.00,90.279,M/sec
33480,,l1d_cache_refill:u,0.60%,4901385,100.00,11.047,M/sec
2359392,,l1i_cache:u,12.59%,4901385,100.00,778.520,M/sec
4006,,l1i_cache_refill:u,5.48%,4901385,100.00,1.322,M/sec
