# started on Mon May  4 06:00:03 2026

2.75,msec,task-clock:u,4.82%,3238188,100.00,2.056,CPUs utilized
1394239,ns,duration_time,4.74%,1563842,100.00,,
2896670,ns,user_time,6.35%,2606600,100.00,,
271890,ns,system_time,61.86%,604200,100.00,,
5362068,,cycles:u,5.98%,3238188,100.00,1.950,GHz
8721341,,instructions:u,5.50%,3238188,100.00,1.63,insn per cycle
8721341,,inst_retired:u,5.50%,3238188,100.00,3.172,G/sec
8784863,,inst_spec:u,5.45%,3238188,100.00,3.195,G/sec
109131,,stall_frontend:u,7.15%,3238188,100.00,39.691,M/sec
2489865,,stall_backend:u,7.94%,3238188,100.00,905.568,M/sec
