# started on Mon May  4 06:00:03 2026

2.82,msec,task-clock:u,8.12%,3711630,100.00,1.587,CPUs utilized
1834677,ns,duration_time,27.21%,3819679,100.00,,
3002246,ns,user_time,4.60%,2480400,100.00,,
165280,ns,system_time,100.00%,826400,100.00,,
236701,,l2d_cache:u,0.16%,3711630,100.00,83.794,M/sec
142609,,l2d_cache_rd:u,0.20%,3711630,100.00,50.484,M/sec
94092,,l2d_cache_wr:u,0.17%,3711630,100.00,33.309,M/sec
16114,,l2d_cache_refill:u,0.98%,3711630,100.00,5.704,M/sec
