# started on Mon May  4 05:59:57 2026

0.45,msec,task-clock:u,4.41%,404537,100.00,0.482,CPUs utilized
979603,ns,duration_time,4.79%,1004807,100.00,,
711573,ns,user_time,10.94%,684200,100.00,,
201483,ns,system_time,31.92%,157000,100.00,,
26081,,l2d_cache:u,0.20%,404537,100.00,57.952,M/sec
15153,,l2d_cache_rd:u,0.20%,404537,100.00,33.670,M/sec
10928,,l2d_cache_wr:u,0.22%,404537,100.00,24.282,M/sec
6593,,l2d_cache_refill:u,0.16%,404537,100.00,14.650,M/sec
