# started on Mon May  4 05:59:58 2026

11.91,msec,task-clock:u,55.24%,1465890,100.00,1.932,CPUs utilized
6225422,ns,duration_time,51.17%,1175935,100.00,,
12053660,ns,user_time,15.43%,11174800,100.00,,
2790233,ns,system_time,31.77%,1222000,100.00,,
13701161,,mem_access:u,57.20%,362166,24.00,1.151,G/sec
13524678,,mem_access_rd:u,57.30%,1465890,100.00,1.136,G/sec
174314,,mem_access_wr:u,0.34%,1465890,100.00,14.639,M/sec
13613945,,ld_spec:u,57.31%,1465890,100.00,1.143,G/sec
172749,,st_spec:u,0.15%,1465890,100.00,14.507,M/sec
59525,,ase_spec:u,0.13%,1465890,100.00,4.999,M/sec
4458,,vfp_spec:u,62.08%,1103724,75.00,374.373,K/sec
