# started on Mon May  4 05:59:58 2026

7.41,msec,task-clock:u,81.30%,1426407,100.00,2.235,CPUs utilized
3368510,ns,duration_time,63.77%,1117677,100.00,,
5267830,ns,user_time,28.88%,6296400,100.00,,
1253020,ns,system_time,43.03%,1599600,100.00,,
41186,,l2d_cache:u,2.86%,1426407,100.00,5.561,M/sec
23028,,l2d_cache_rd:u,3.19%,1426407,100.00,3.109,M/sec
18157,,l2d_cache_wr:u,2.46%,1426407,100.00,2.452,M/sec
12407,,l2d_cache_refill:u,1.40%,1426407,100.00,1.675,M/sec
