# started on Mon May  4 05:59:58 2026

1.36,msec,task-clock:u,7.61%,1577037,100.00,1.114,CPUs utilized
1310586,ns,duration_time,7.90%,1306582,100.00,,
1787760,ns,user_time,1.33%,1840800,100.00,,
1262948,,l1d_tlb:u,10.41%,1577037,100.00,928.088,M/sec
304,,l1d_tlb_refill:u,3.93%,1577037,100.00,223.397,K/sec
1185919,,l1i_tlb:u,10.97%,1577037,100.00,871.482,M/sec
215,,l1i_tlb_refill:u,1.92%,1577037,100.00,157.994,K/sec
852,,l2d_tlb:u,3.14%,1577037,100.00,626.099,K/sec
233,,l2d_tlb_refill:u,0.98%,1577037,100.00,171.222,K/sec
