# started on Mon May  4 05:59:59 2026

5.15,msec,task-clock:u,75.61%,1210797,100.00,1.584,CPUs utilized
3300805,ns,duration_time,60.29%,1220620,100.00,,
3528873,ns,user_time,30.42%,5641200,100.00,,
42157,,l2d_cache:u,1.42%,1210797,100.00,8.192,M/sec
23110,,l2d_cache_rd:u,2.02%,1210797,100.00,4.491,M/sec
19047,,l2d_cache_wr:u,0.72%,1210797,100.00,3.701,M/sec
12394,,l2d_cache_refill:u,1.25%,1210797,100.00,2.409,M/sec
