# started on Mon May  4 05:59:59 2026

1.18,msec,task-clock:u,7.00%,1216815,100.00,0.988,CPUs utilized
1243983,ns,duration_time,5.73%,1435619,100.00,,
1297666,ns,user_time,5.46%,1203000,100.00,,
430063,ns,system_time,17.69%,433400,100.00,,
1127066,,l1d_tlb:u,6.96%,1216815,100.00,954.485,M/sec
290,,l1d_tlb_refill:u,3.32%,1216815,100.00,245.594,K/sec
1025614,,l1i_tlb:u,7.98%,1216815,100.00,868.567,M/sec
188,,l1i_tlb_refill:u,2.06%,1216815,100.00,159.213,K/sec
868,,l2d_tlb:u,4.94%,1216815,100.00,735.088,K/sec
210,,l2d_tlb_refill:u,0.97%,1216815,100.00,177.844,K/sec
