# started on Mon May  4 06:00:05 2026

85.27,msec,task-clock:u,0.53%,85730480,100.00,1.061,CPUs utilized
80459412,ns,duration_time,0.68%,80101196,100.00,,
84456510,ns,user_time,0.31%,85107800,100.00,,
967890,ns,system_time,31.92%,754200,100.00,,
132094629,,l1d_cache:u,0.04%,85730480,100.00,1.549,G/sec
128720834,,l1d_cache_rd:u,0.03%,85730480,100.00,1.510,G/sec
3373794,,l1d_cache_wr:u,0.40%,85730480,100.00,39.566,M/sec
326896,,l1d_cache_refill:u,0.36%,85730480,100.00,3.834,M/sec
116862859,,l1i_cache:u,0.05%,85730480,100.00,1.370,G/sec
4521,,l1i_cache_refill:u,8.66%,85730480,100.00,53.019,K/sec
