# started on Mon May  4 06:00:05 2026

86.08,msec,task-clock:u,0.29%,86578054,100.00,1.056,CPUs utilized
81548144,ns,duration_time,0.58%,82614625,100.00,,
86314683,ns,user_time,0.34%,85823000,100.00,,
370440,ns,system_time,61.86%,823200,100.00,,
43949279,,l2d_cache:u,0.00%,86578054,100.00,510.583,M/sec
21748497,,l2d_cache_rd:u,0.00%,86578054,100.00,252.664,M/sec
22200782,,l2d_cache_wr:u,0.00%,86578054,100.00,257.919,M/sec
357103,,l2d_cache_refill:u,6.30%,86578054,100.00,4.149,M/sec
