# started on Mon May  4 06:00:04 2026

86.08,msec,task-clock:u,0.18%,86186035,100.00,1.063,CPUs utilized
81012437,ns,duration_time,0.19%,80783755,100.00,,
84302770,ns,user_time,0.61%,85030600,100.00,,
2253223,ns,system_time,21.46%,1654200,100.00,,
203716772,,cycles:u,0.22%,86186035,100.00,2.367,GHz
466400342,,instructions:u,0.00%,86186035,100.00,2.29,insn per cycle
466400342,,inst_retired:u,0.00%,86186035,100.00,5.418,G/sec
466481301,,inst_spec:u,0.00%,86186035,100.00,5.419,G/sec
194344,,stall_frontend:u,6.14%,86186035,100.00,2.258,M/sec
56847144,,stall_backend:u,0.67%,86186035,100.00,660.415,M/sec
