# started on Mon May  4 06:00:02 2026

4.13,msec,task-clock:u,0.93%,4137908,100.00,2.375,CPUs utilized
1790392,ns,duration_time,3.86%,1698526,100.00,,
4245776,ns,user_time,6.53%,3686800,100.00,,
405000,ns,system_time,61.86%,900000,100.00,,
227653,,l2d_cache:u,0.29%,4137908,100.00,55.139,M/sec
144303,,l2d_cache_rd:u,0.16%,4137908,100.00,34.951,M/sec
83349,,l2d_cache_wr:u,1.04%,4137908,100.00,20.188,M/sec
11484,,l2d_cache_refill:u,0.79%,4137908,100.00,2.781,M/sec
