# started on Mon May  4 06:00:02 2026

4.28,msec,task-clock:u,4.59%,4316797,100.00,2.478,CPUs utilized
1783191,ns,duration_time,1.09%,1790543,100.00,,
4834963,ns,user_time,1.11%,4743400,100.00,,
2455379,,mem_access:u,6.08%,4316797,100.00,573.888,M/sec
2266934,,mem_access_rd:u,0.29%,4316797,100.00,529.843,M/sec
253275,,mem_access_wr:u,0.89%,4316797,100.00,59.197,M/sec
2084927,,ld_spec:u,0.32%,4316797,100.00,487.303,M/sec
192901,,st_spec:u,1.19%,4316797,100.00,45.086,M/sec
5284327,,ase_spec:u,0.00%,4316797,100.00,1.235,G/sec
<not counted>,,vfp_spec:u,63.21%,0,0.00,,
