# started on Mon May  4 06:00:02 2026

5.16,msec,task-clock:u,12.73%,4621705,100.00,2.336,CPUs utilized
2270777,ns,duration_time,17.01%,1741841,100.00,,
4941560,ns,user_time,4.32%,4608800,100.00,,
202480,ns,system_time,100.00%,1012400,100.00,,
224562,,branches:u,6.47%,4621705,100.00,43.487,M/sec
1589,,branch-misses:u,2.95%,4621705,100.00,0.71,of all branches
227027,,br_pred:u,6.38%,4621705,100.00,43.965,M/sec
1589,,br_mis_pred:u,2.95%,4621705,100.00,307.716,K/sec
224562,,br_retired:u,6.47%,4621705,100.00,43.487,M/sec
1373,,br_mis_pred_retired:u,3.60%,4621705,100.00,265.886,K/sec
