# started on Mon May  4 05:59:58 2026

1.01,msec,task-clock:u,8.55%,1270668,100.00,0.849,CPUs utilized
1242742,ns,duration_time,5.61%,1346304,100.00,,
840733,ns,user_time,22.63%,1193000,100.00,,
623350,ns,system_time,31.77%,273000,100.00,,
1733730,,cycles:u,11.26%,1270668,100.00,1.716,GHz
3904235,,instructions:u,14.70%,1270668,100.00,2.25,insn per cycle
3904235,,inst_retired:u,14.70%,1270668,100.00,3.865,G/sec
4029068,,inst_spec:u,14.31%,1270668,100.00,3.988,G/sec
249518,,stall_frontend:u,3.65%,1270668,100.00,246.984,M/sec
349221,,stall_backend:u,15.59%,1270668,100.00,345.675,M/sec
