# started on Mon May  4 06:00:03 2026

15.88,msec,task-clock:u,0.43%,15865945,100.00,1.470,CPUs utilized
10870616,ns,duration_time,0.59%,10810080,100.00,,
14314980,ns,user_time,3.49%,13649400,100.00,,
2015063,ns,system_time,26.52%,2750400,100.00,,
36806701,,cycles:u,0.46%,15865945,100.00,2.317,GHz
60520998,,instructions:u,0.01%,15865945,100.00,1.64,insn per cycle
60520998,,inst_retired:u,0.01%,15865945,100.00,3.810,G/sec
60566510,,inst_spec:u,0.02%,15865945,100.00,3.813,G/sec
110049,,stall_frontend:u,3.28%,15865945,100.00,6.928,M/sec
17714158,,stall_backend:u,0.94%,15865945,100.00,1.115,G/sec
