# started on Mon May  4 06:00:03 2026

15.96,msec,task-clock:u,0.30%,16126348,100.00,1.472,CPUs utilized
10911360,ns,duration_time,0.87%,11266447,100.00,,
13464666,ns,user_time,4.76%,14292000,100.00,,
3003890,ns,system_time,21.58%,2192200,100.00,,
5652697,,l2d_cache:u,0.01%,16126348,100.00,354.118,M/sec
2814603,,l2d_cache_rd:u,0.01%,16126348,100.00,176.323,M/sec
2838094,,l2d_cache_wr:u,0.02%,16126348,100.00,177.795,M/sec
22711,,l2d_cache_refill:u,14.97%,16126348,100.00,1.423,M/sec
