# started on Mon May  4 06:00:01 2026

2.26,msec,task-clock:u,3.30%,2133315,100.00,1.421,CPUs utilized
1635499,ns,duration_time,1.16%,1650952,100.00,,
2327866,ns,user_time,4.83%,2525000,100.00,,
434290,ns,system_time,31.77%,190200,100.00,,
350470,,l2d_cache:u,0.58%,2133315,100.00,155.408,M/sec
170942,,l2d_cache_rd:u,0.60%,2133315,100.00,75.800,M/sec
179527,,l2d_cache_wr:u,0.57%,2133315,100.00,79.607,M/sec
48470,,l2d_cache_refill:u,0.36%,2133315,100.00,21.493,M/sec
