# started on Mon May  4 05:59:59 2026

1.37,msec,task-clock:u,7.83%,1657888,100.00,1.096,CPUs utilized
1312316,ns,duration_time,6.94%,1317693,100.00,,
1399480,ns,user_time,11.31%,1488400,100.00,,
507173,ns,system_time,31.92%,395200,100.00,,
949868,,mem_access:u,25.72%,1657888,100.00,692.031,M/sec
1041127,,mem_access_rd:u,11.99%,1657888,100.00,758.518,M/sec
188003,,mem_access_wr:u,0.09%,1657888,100.00,136.970,M/sec
1050465,,ld_spec:u,11.84%,1657888,100.00,765.321,M/sec
185576,,st_spec:u,0.18%,1657888,100.00,135.202,M/sec
124494,,ase_spec:u,0.10%,1657888,100.00,90.701,M/sec
<not counted>,,vfp_spec:u,100.02%,0,0.00,,
