# started on Mon May  4 06:00:04 2026

17.64,msec,task-clock:u,22.66%,17540575,100.00,2.883,CPUs utilized
6185551,ns,duration_time,28.45%,5859779,100.00,,
15279160,ns,user_time,5.55%,16482800,100.00,,
1318350,ns,system_time,43.03%,1683000,100.00,,
3249124,,branches:u,59.73%,17540575,100.00,184.239,M/sec
3850,,branch-misses:u,2.14%,17540575,100.00,0.12,of all branches
3253501,,br_pred:u,59.65%,17540575,100.00,184.487,M/sec
3850,,br_mis_pred:u,2.14%,17540575,100.00,218.311,K/sec
3249124,,br_retired:u,59.73%,17540575,100.00,184.239,M/sec
3556,,br_mis_pred_retired:u,2.05%,17540575,100.00,201.640,K/sec
