# started on Mon May  4 06:00:04 2026

12.75,msec,task-clock:u,2.61%,13473889,100.00,2.992,CPUs utilized
4368932,ns,duration_time,4.59%,4561065,100.00,,
7668943,ns,user_time,18.25%,8214800,100.00,,
5216273,ns,system_time,27.13%,5087200,100.00,,
18022700,,l1d_cache:u,1.55%,13473889,100.00,1.413,G/sec
17000196,,l1d_cache_rd:u,1.59%,13473889,100.00,1.333,G/sec
1022503,,l1d_cache_wr:u,0.94%,13473889,100.00,80.179,M/sec
130200,,l1d_cache_refill:u,0.29%,13473889,100.00,10.210,M/sec
15847731,,l1i_cache:u,3.24%,13473889,100.00,1.243,G/sec
4331,,l1i_cache_refill:u,3.72%,13473889,100.00,339.611,K/sec
