# started on Mon May  4 06:00:04 2026

12.59,msec,task-clock:u,2.91%,13624054,100.00,3.165,CPUs utilized
4044312,ns,duration_time,3.60%,4531972,100.00,,
12812763,ns,user_time,0.94%,13126400,100.00,,
16450852,,mem_access:u,7.74%,3037093,22.00,1.307,G/sec
16858588,,mem_access_rd:u,1.05%,13624054,100.00,1.339,G/sec
1016749,,mem_access_wr:u,0.72%,13624054,100.00,80.774,M/sec
15389378,,ld_spec:u,1.14%,13624054,100.00,1.223,G/sec
691964,,st_spec:u,1.06%,13624054,100.00,54.972,M/sec
42115801,,ase_spec:u,0.00%,13624054,100.00,3.346,G/sec
346,,vfp_spec:u,8.81%,10586961,77.00,27.488,K/sec
