# started on Mon May  4 06:00:43 2026

697.80,msec,task-clock:u,1.01%,712379641,100.00,2.978,CPUs utilized
234392802,ns,duration_time,1.14%,240386511,100.00,,
689152230,ns,user_time,0.60%,693564400,100.00,,
4713066,ns,system_time,18.01%,4755000,100.00,,
38192841,,branches:u,5.16%,712379641,100.00,54.733,M/sec
50358,,branch-misses:u,2.64%,712379641,100.00,0.13,of all branches
38210869,,br_pred:u,5.16%,712379641,100.00,54.759,M/sec
50358,,br_mis_pred:u,2.64%,712379641,100.00,72.167,K/sec
38192841,,br_retired:u,5.16%,712379641,100.00,54.733,M/sec
49814,,br_mis_pred_retired:u,2.66%,712379641,100.00,71.387,K/sec
