# started on Mon May  4 05:59:58 2026

0.53,msec,task-clock:u,3.47%,463851,100.00,0.563,CPUs utilized
988918,ns,duration_time,4.63%,819031,100.00,,
990546,ns,user_time,1.43%,952400,100.00,,
452979,,l1d_cache:u,0.10%,463851,100.00,859.931,M/sec
295133,,l1d_cache_rd:u,0.10%,463851,100.00,560.278,M/sec
157845,,l1d_cache_wr:u,0.09%,463851,100.00,299.651,M/sec
4110,,l1d_cache_refill:u,1.20%,463851,100.00,7.802,M/sec
414565,,l1i_cache:u,0.45%,463851,100.00,787.006,M/sec
6130,,l1i_cache_refill:u,1.10%,463851,100.00,11.637,M/sec
