# started on Mon May  4 05:59:58 2026

0.48,msec,task-clock:u,2.96%,474594,100.00,0.533,CPUs utilized
957137,ns,duration_time,6.66%,1118158,100.00,,
932643,ns,user_time,2.50%,887800,100.00,,
452779,,l1d_tlb:u,0.07%,474594,100.00,934.085,M/sec
206,,l1d_tlb_refill:u,3.36%,474594,100.00,424.979,K/sec
348231,,l1i_tlb:u,0.41%,474594,100.00,718.402,M/sec
123,,l1i_tlb_refill:u,2.15%,474594,100.00,253.750,K/sec
628,,l2d_tlb:u,2.42%,474594,100.00,1.296,M/sec
139,,l2d_tlb_refill:u,1.86%,474594,100.00,286.758,K/sec
