# started on Mon May  4 06:00:38 2026

646.84,msec,task-clock:u,0.52%,641448722,100.00,2.002,CPUs utilized
323226141,ns,duration_time,0.51%,319955867,100.00,,
641807803,ns,user_time,0.19%,641850600,100.00,,
4359503,ns,system_time,25.27%,5562600,100.00,,
1039566746,,l1d_tlb:u,0.02%,641448722,100.00,1.607,G/sec
231287,,l1d_tlb_refill:u,0.11%,641448722,100.00,357.566,K/sec
476714076,,l1i_tlb:u,0.10%,641448722,100.00,736.992,M/sec
170,,l1i_tlb_refill:u,9.26%,641448722,100.00,262.817,/sec
326539,,l2d_tlb:u,0.25%,641448722,100.00,504.824,K/sec
6255,,l2d_tlb_refill:u,9.85%,641448722,100.00,9.670,K/sec
