# started on Mon May  4 06:00:35 2026

653.20,msec,task-clock:u,0.63%,653124088,100.00,2.005,CPUs utilized
325897757,ns,duration_time,0.64%,325732563,100.00,,
655608486,ns,user_time,0.56%,649050600,100.00,,
3087380,ns,system_time,27.32%,4784400,100.00,,
1042839140,,l1d_cache:u,0.21%,653124088,100.00,1.597,G/sec
1026982532,,l1d_cache_rd:u,0.21%,653124088,100.00,1.572,G/sec
15856608,,l1d_cache_wr:u,0.00%,653124088,100.00,24.275,M/sec
2414392,,l1d_cache_refill:u,0.80%,653124088,100.00,3.696,M/sec
942425859,,l1i_cache:u,0.58%,653124088,100.00,1.443,G/sec
6829,,l1i_cache_refill:u,1.76%,653124088,100.00,10.455,K/sec
