# started on Mon May  4 06:00:08 2026

87.46,msec,task-clock:u,0.99%,85702868,100.00,2.035,CPUs utilized
43052302,ns,duration_time,1.42%,42367739,100.00,,
85379750,ns,user_time,0.97%,86371000,100.00,,
2530710,ns,system_time,17.08%,1657800,100.00,,
133297164,,l1d_tlb:u,0.27%,85702868,100.00,1.524,G/sec
30658,,l1d_tlb_refill:u,0.52%,85702868,100.00,350.522,K/sec
61836514,,l1i_tlb:u,1.10%,85702868,100.00,706.996,M/sec
160,,l1i_tlb_refill:u,10.35%,85702868,100.00,1.829,K/sec
59024,,l2d_tlb:u,0.35%,85702868,100.00,674.839,K/sec
1117,,l2d_tlb_refill:u,16.99%,85702868,100.00,12.771,K/sec
