# started on Mon May  4 06:00:07 2026

86.87,msec,task-clock:u,0.34%,85929889,100.00,2.039,CPUs utilized
42680814,ns,duration_time,0.89%,41636402,100.00,,
86868636,ns,user_time,0.21%,86733600,100.00,,
572930,ns,system_time,43.03%,731400,100.00,,
132969116,,l1d_cache:u,0.13%,85929889,100.00,1.531,G/sec
129589863,,l1d_cache_rd:u,0.13%,85929889,100.00,1.492,G/sec
3379253,,l1d_cache_wr:u,0.18%,85929889,100.00,38.900,M/sec
344386,,l1d_cache_refill:u,0.49%,85929889,100.00,3.964,M/sec
119060219,,l1i_cache:u,0.34%,85929889,100.00,1.371,G/sec
5679,,l1i_cache_refill:u,10.38%,85929889,100.00,65.373,K/sec
