# started on Mon May  4 06:00:21 2026

644.84,msec,task-clock:u,0.86%,633742646,100.00,1.008,CPUs utilized
639818904,ns,duration_time,0.90%,628246084,100.00,,
644519183,ns,user_time,0.30%,642271000,100.00,,
2627093,ns,system_time,28.52%,3178800,100.00,,
348196049,,l2d_cache:u,0.00%,633742646,100.00,539.976,M/sec
173187697,,l2d_cache_rd:u,0.00%,633742646,100.00,268.576,M/sec
175008352,,l2d_cache_wr:u,0.00%,633742646,100.00,271.399,M/sec
2500735,,l2d_cache_refill:u,9.86%,633742646,100.00,3.878,M/sec
