# started on Mon May  4 06:00:18 2026

642.20,msec,task-clock:u,0.61%,638044256,100.00,1.008,CPUs utilized
636943418,ns,duration_time,0.59%,633494970,100.00,,
639085453,ns,user_time,0.15%,640396600,100.00,,
3049980,ns,system_time,13.25%,2372400,100.00,,
1035833345,,l1d_cache:u,0.00%,638044256,100.00,1.613,G/sec
1019997156,,l1d_cache_rd:u,0.00%,638044256,100.00,1.588,G/sec
15836189,,l1d_cache_wr:u,0.00%,638044256,100.00,24.659,M/sec
2363382,,l1d_cache_refill:u,0.38%,638044256,100.00,3.680,M/sec
924969633,,l1i_cache:u,0.00%,638044256,100.00,1.440,G/sec
6134,,l1i_cache_refill:u,5.93%,638044256,100.00,9.552,K/sec
