# started on Mon May  4 05:59:57 2026

0.66,msec,task-clock:u,5.08%,784741,100.00,0.669,CPUs utilized
1036684,ns,duration_time,8.90%,1385618,100.00,,
860083,ns,user_time,10.36%,896000,100.00,,
236902,ns,system_time,31.92%,184599,100.00,,
31691,,l2d_cache:u,0.18%,784741,100.00,47.693,M/sec
18171,,l2d_cache_rd:u,0.17%,784741,100.00,27.346,M/sec
13519,,l2d_cache_wr:u,0.22%,784741,100.00,20.345,M/sec
8589,,l2d_cache_refill:u,0.27%,784741,100.00,12.926,M/sec
