# started on Mon May  4 06:00:02 2026

6.96,msec,task-clock:u,2.60%,6342408,100.00,2.556,CPUs utilized
2771737,ns,duration_time,13.89%,2249226,100.00,,
6990100,ns,user_time,5.50%,5528000,100.00,,
504470,ns,system_time,72.28%,1873600,100.00,,
375642,,l2d_cache:u,0.15%,6342408,100.00,53.957,M/sec
196933,,l2d_cache_rd:u,0.17%,6342408,100.00,28.288,M/sec
178709,,l2d_cache_wr:u,0.13%,6342408,100.00,25.670,M/sec
4011,,l2d_cache_refill:u,3.30%,6342408,100.00,576.141,K/sec
